Datum,Jahr,Monat,Core_Typ,Fahrzeugmodell,Komponente,Menge_Cores,Menge_Wiederverwendbar,Wiederverwendbarkeit_%
2021-02-01,2021,2,TBLBMWX32018,BMW_X3_2018,Welle_1,0,0,75
2021-02-01,2021,2,TBLBMWX32018,BMW_X3_2018,Ventil_1,0,0,65
2021-02-08,2021,2,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,0,0,85
2021-02-08,2021,2,TBLBMWX32018,BMW_X3_2018,Verdichter_1,0,0,70
2021-02-08,2021,2,TBLBMWX32018,BMW_X3_2018,Dichtung_1,0,0,45
2021-02-08,2021,2,TBLBMWX32018,BMW_X3_2018,Welle_1,0,0,75
2021-02-08,2021,2,TBLBMWX32018,BMW_X3_2018,Ventil_1,0,0,65
2021-02-15,2021,2,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,0,0,85
2021-02-15,2021,2,TBLBMWX32018,BMW_X3_2018,Verdichter_1,0,0,70
2021-02-15,2021,2,TBLBMWX32018,BMW_X3_2018,Dichtung_1,0,0,45
2021-02-15,2021,2,TBLBMWX32018,BMW_X3_2018,Welle_1,0,0,75
2021-02-15,2021,2,TBLBMWX32018,BMW_X3_2018,Ventil_1,0,0,65
2021-02-22,2021,2,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,0,0,85
2021-02-22,2021,2,TBLBMWX32018,BMW_X3_2018,Verdichter_1,0,0,70
2021-02-22,2021,2,TBLBMWX32018,BMW_X3_2018,Dichtung_1,0,0,45
2021-02-22,2021,2,TBLBMWX32018,BMW_X3_2018,Welle_1,0,0,75
2021-02-22,2021,2,TBLBMWX32018,BMW_X3_2018,Ventil_1,0,0,65
2021-03-01,2021,3,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,1,0,85
2021-03-01,2021,3,TBLBMWX32018,BMW_X3_2018,Verdichter_1,1,0,70
2021-03-01,2021,3,TBLBMWX32018,BMW_X3_2018,Dichtung_1,1,0,45
2021-03-01,2021,3,TBLBMWX32018,BMW_X3_2018,Welle_1,1,0,75
2021-03-01,2021,3,TBLBMWX32018,BMW_X3_2018,Ventil_1,1,0,65
2021-03-08,2021,3,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,1,0,85
2021-03-08,2021,3,TBLBMWX32018,BMW_X3_2018,Verdichter_1,1,0,70
2021-03-08,2021,3,TBLBMWX32018,BMW_X3_2018,Dichtung_1,1,0,45
2021-03-08,2021,3,TBLBMWX32018,BMW_X3_2018,Welle_1,1,0,75
2021-03-08,2021,3,TBLBMWX32018,BMW_X3_2018,Ventil_1,1,0,65
2021-03-15,2021,3,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,1,0,85
2021-03-15,2021,3,TBLBMWX32018,BMW_X3_2018,Verdichter_1,1,0,70
2021-03-15,2021,3,TBLBMWX32018,BMW_X3_2018,Dichtung_1,1,0,45
2021-03-15,2021,3,TBLBMWX32018,BMW_X3_2018,Welle_1,1,0,75
2021-03-15,2021,3,TBLBMWX32018,BMW_X3_2018,Ventil_1,1,0,65
2021-03-22,2021,3,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,1,0,85
2021-03-22,2021,3,TBLBMWX32018,BMW_X3_2018,Verdichter_1,1,0,70
2021-03-22,2021,3,TBLBMWX32018,BMW_X3_2018,Dichtung_1,1,0,45
2021-03-22,2021,3,TBLBMWX32018,BMW_X3_2018,Welle_1,1,0,75
2021-03-22,2021,3,TBLBMWX32018,BMW_X3_2018,Ventil_1,1,0,65
2021-04-01,2021,4,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,1,0,85
2021-04-01,2021,4,TBLBMWX32018,BMW_X3_2018,Verdichter_1,1,0,70
2021-04-01,2021,4,TBLBMWX32018,BMW_X3_2018,Dichtung_1,1,0,45
2021-04-01,2021,4,TBLBMWX32018,BMW_X3_2018,Welle_1,1,0,75
2021-04-01,2021,4,TBLBMWX32018,BMW_X3_2018,Ventil_1,1,0,65
2021-04-08,2021,4,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,1,0,85
2021-04-08,2021,4,TBLBMWX32018,BMW_X3_2018,Verdichter_1,1,0,70
2021-04-08,2021,4,TBLBMWX32018,BMW_X3_2018,Dichtung_1,1,0,45
2021-04-08,2021,4,TBLBMWX32018,BMW_X3_2018,Welle_1,1,0,75
2021-04-08,2021,4,TBLBMWX32018,BMW_X3_2018,Ventil_1,1,0,65
2021-04-15,2021,4,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,1,0,85
2021-04-15,2021,4,TBLBMWX32018,BMW_X3_2018,Verdichter_1,1,0,70
2021-04-15,2021,4,TBLBMWX32018,BMW_X3_2018,Dichtung_1,1,0,45
2021-04-15,2021,4,TBLBMWX32018,BMW_X3_2018,Welle_1,1,0,75
2021-04-15,2021,4,TBLBMWX32018,BMW_X3_2018,Ventil_1,1,0,65
2021-04-22,2021,4,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,1,0,85
2021-04-22,2021,4,TBLBMWX32018,BMW_X3_2018,Verdichter_1,1,0,70
2021-04-22,2021,4,TBLBMWX32018,BMW_X3_2018,Dichtung_1,1,0,45
2021-04-22,2021,4,TBLBMWX32018,BMW_X3_2018,Welle_1,1,0,75
2021-04-22,2021,4,TBLBMWX32018,BMW_X3_2018,Ventil_1,1,0,65
2021-05-01,2021,5,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,0,0,85
2021-05-01,2021,5,TBLBMWX32018,BMW_X3_2018,Verdichter_1,0,0,70
2021-05-01,2021,5,TBLBMWX32018,BMW_X3_2018,Dichtung_1,0,0,45
2021-05-01,2021,5,TBLBMWX32018,BMW_X3_2018,Welle_1,0,0,75
2021-05-01,2021,5,TBLBMWX32018,BMW_X3_2018,Ventil_1,0,0,65
2021-05-08,2021,5,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,0,0,85
2021-05-08,2021,5,TBLBMWX32018,BMW_X3_2018,Verdichter_1,0,0,70
2021-05-08,2021,5,TBLBMWX32018,BMW_X3_2018,Dichtung_1,0,0,45
2021-05-08,2021,5,TBLBMWX32018,BMW_X3_2018,Welle_1,0,0,75
2021-05-08,2021,5,TBLBMWX32018,BMW_X3_2018,Ventil_1,0,0,65
2021-05-15,2021,5,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,0,0,85
2021-05-15,2021,5,TBLBMWX32018,BMW_X3_2018,Verdichter_1,0,0,70
2021-05-15,2021,5,TBLBMWX32018,BMW_X3_2018,Dichtung_1,0,0,45
2021-05-15,2021,5,TBLBMWX32018,BMW_X3_2018,Welle_1,0,0,75
2021-05-15,2021,5,TBLBMWX32018,BMW_X3_2018,Ventil_1,0,0,65
2021-05-22,2021,5,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,0,0,85
2021-05-22,2021,5,TBLBMWX32018,BMW_X3_2018,Verdichter_1,0,0,70
2021-05-22,2021,5,TBLBMWX32018,BMW_X3_2018,Dichtung_1,0,0,45
2021-05-22,2021,5,TBLBMWX32018,BMW_X3_2018,Welle_1,0,0,75
2021-05-22,2021,5,TBLBMWX32018,BMW_X3_2018,Ventil_1,0,0,65
2021-06-01,2021,6,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-06-01,2021,6,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-06-01,2021,6,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-06-01,2021,6,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-06-01,2021,6,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-06-08,2021,6,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-06-08,2021,6,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-06-08,2021,6,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-06-08,2021,6,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-06-08,2021,6,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-06-15,2021,6,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-06-15,2021,6,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-06-15,2021,6,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-06-15,2021,6,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-06-15,2021,6,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-06-22,2021,6,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-06-22,2021,6,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-06-22,2021,6,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-06-22,2021,6,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-06-22,2021,6,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-07-01,2021,7,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,1,0,85
2021-07-01,2021,7,TBLBMWX32018,BMW_X3_2018,Verdichter_1,1,0,70
2021-07-01,2021,7,TBLBMWX32018,BMW_X3_2018,Dichtung_1,1,0,45
2021-07-01,2021,7,TBLBMWX32018,BMW_X3_2018,Welle_1,1,0,75
2021-07-01,2021,7,TBLBMWX32018,BMW_X3_2018,Ventil_1,1,0,65
2021-07-08,2021,7,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,1,0,85
2021-07-08,2021,7,TBLBMWX32018,BMW_X3_2018,Verdichter_1,1,0,70
2021-07-08,2021,7,TBLBMWX32018,BMW_X3_2018,Dichtung_1,1,0,45
2021-07-08,2021,7,TBLBMWX32018,BMW_X3_2018,Welle_1,1,0,75
2021-07-08,2021,7,TBLBMWX32018,BMW_X3_2018,Ventil_1,1,0,65
2021-07-15,2021,7,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,1,0,85
2021-07-15,2021,7,TBLBMWX32018,BMW_X3_2018,Verdichter_1,1,0,70
2021-07-15,2021,7,TBLBMWX32018,BMW_X3_2018,Dichtung_1,1,0,45
2021-07-15,2021,7,TBLBMWX32018,BMW_X3_2018,Welle_1,1,0,75
2021-07-15,2021,7,TBLBMWX32018,BMW_X3_2018,Ventil_1,1,0,65
2021-07-22,2021,7,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,1,0,85
2021-07-22,2021,7,TBLBMWX32018,BMW_X3_2018,Verdichter_1,1,0,70
2021-07-22,2021,7,TBLBMWX32018,BMW_X3_2018,Dichtung_1,1,0,45
2021-07-22,2021,7,TBLBMWX32018,BMW_X3_2018,Welle_1,1,0,75
2021-07-22,2021,7,TBLBMWX32018,BMW_X3_2018,Ventil_1,1,0,65
2021-08-01,2021,8,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-08-01,2021,8,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-08-01,2021,8,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-08-01,2021,8,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-08-01,2021,8,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-08-08,2021,8,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-08-08,2021,8,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-08-08,2021,8,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-08-08,2021,8,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-08-08,2021,8,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-08-15,2021,8,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-08-15,2021,8,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-08-15,2021,8,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-08-15,2021,8,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-08-15,2021,8,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-08-22,2021,8,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-08-22,2021,8,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-08-22,2021,8,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-08-22,2021,8,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-08-22,2021,8,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-09-01,2021,9,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,1,0,85
2021-09-01,2021,9,TBLBMWX32018,BMW_X3_2018,Verdichter_1,1,0,70
2021-09-01,2021,9,TBLBMWX32018,BMW_X3_2018,Dichtung_1,1,0,45
2021-09-01,2021,9,TBLBMWX32018,BMW_X3_2018,Welle_1,1,0,75
2021-09-01,2021,9,TBLBMWX32018,BMW_X3_2018,Ventil_1,1,0,65
2021-09-08,2021,9,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-09-08,2021,9,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-09-08,2021,9,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-09-08,2021,9,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-09-08,2021,9,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-09-15,2021,9,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-09-15,2021,9,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-09-15,2021,9,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-09-15,2021,9,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-09-15,2021,9,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-09-22,2021,9,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-09-22,2021,9,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-09-22,2021,9,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-09-22,2021,9,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-09-22,2021,9,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-10-01,2021,10,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,3,2,85
2021-10-01,2021,10,TBLBMWX32018,BMW_X3_2018,Verdichter_1,3,2,70
2021-10-01,2021,10,TBLBMWX32018,BMW_X3_2018,Dichtung_1,3,1,45
2021-10-01,2021,10,TBLBMWX32018,BMW_X3_2018,Welle_1,3,2,75
2021-10-01,2021,10,TBLBMWX32018,BMW_X3_2018,Ventil_1,3,1,65
2021-10-08,2021,10,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,3,2,85
2021-10-08,2021,10,TBLBMWX32018,BMW_X3_2018,Verdichter_1,3,2,70
2021-10-08,2021,10,TBLBMWX32018,BMW_X3_2018,Dichtung_1,3,1,45
2021-10-08,2021,10,TBLBMWX32018,BMW_X3_2018,Welle_1,3,2,75
2021-10-08,2021,10,TBLBMWX32018,BMW_X3_2018,Ventil_1,3,1,65
2021-10-15,2021,10,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-10-15,2021,10,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-10-15,2021,10,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-10-15,2021,10,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-10-15,2021,10,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-10-22,2021,10,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-10-22,2021,10,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-10-22,2021,10,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-10-22,2021,10,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-10-22,2021,10,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-10-01,2021,10,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,0,0,0
2021-10-01,2021,10,TBLBMWX32020,BMW_X3_2020,Verdichter_1,0,0,70
2021-10-01,2021,10,TBLBMWX32020,BMW_X3_2020,Dichtung_1,0,0,45
2021-10-01,2021,10,TBLBMWX32020,BMW_X3_2020,Welle_1,0,0,75
2021-10-01,2021,10,TBLBMWX32020,BMW_X3_2020,Ventil_1,0,0,65
2021-10-08,2021,10,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,0,0,0
2021-10-08,2021,10,TBLBMWX32020,BMW_X3_2020,Verdichter_1,0,0,70
2021-10-08,2021,10,TBLBMWX32020,BMW_X3_2020,Dichtung_1,0,0,45
2021-10-08,2021,10,TBLBMWX32020,BMW_X3_2020,Welle_1,0,0,75
2021-10-08,2021,10,TBLBMWX32020,BMW_X3_2020,Ventil_1,0,0,65
2021-10-15,2021,10,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,0,0,0
2021-10-15,2021,10,TBLBMWX32020,BMW_X3_2020,Verdichter_1,0,0,70
2021-10-15,2021,10,TBLBMWX32020,BMW_X3_2020,Dichtung_1,0,0,45
2021-10-15,2021,10,TBLBMWX32020,BMW_X3_2020,Welle_1,0,0,75
2021-10-15,2021,10,TBLBMWX32020,BMW_X3_2020,Ventil_1,0,0,65
2021-10-22,2021,10,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,0,0,0
2021-10-22,2021,10,TBLBMWX32020,BMW_X3_2020,Verdichter_1,0,0,70
2021-10-22,2021,10,TBLBMWX32020,BMW_X3_2020,Dichtung_1,0,0,45
2021-10-22,2021,10,TBLBMWX32020,BMW_X3_2020,Welle_1,0,0,75
2021-10-22,2021,10,TBLBMWX32020,BMW_X3_2020,Ventil_1,0,0,65
2021-11-01,2021,11,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-11-01,2021,11,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-11-01,2021,11,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-11-01,2021,11,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-11-01,2021,11,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-11-08,2021,11,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-11-08,2021,11,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-11-08,2021,11,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-11-08,2021,11,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-11-08,2021,11,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-11-15,2021,11,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-11-15,2021,11,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-11-15,2021,11,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-11-15,2021,11,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-11-15,2021,11,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-11-22,2021,11,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-11-22,2021,11,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-11-22,2021,11,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-11-22,2021,11,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-11-22,2021,11,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-11-01,2021,11,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,0,0,0
2021-11-01,2021,11,TBLBMWX32020,BMW_X3_2020,Verdichter_1,0,0,70
2021-11-01,2021,11,TBLBMWX32020,BMW_X3_2020,Dichtung_1,0,0,45
2021-11-01,2021,11,TBLBMWX32020,BMW_X3_2020,Welle_1,0,0,75
2021-11-01,2021,11,TBLBMWX32020,BMW_X3_2020,Ventil_1,0,0,65
2021-11-08,2021,11,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,0,0,0
2021-11-08,2021,11,TBLBMWX32020,BMW_X3_2020,Verdichter_1,0,0,70
2021-11-08,2021,11,TBLBMWX32020,BMW_X3_2020,Dichtung_1,0,0,45
2021-11-08,2021,11,TBLBMWX32020,BMW_X3_2020,Welle_1,0,0,75
2021-11-08,2021,11,TBLBMWX32020,BMW_X3_2020,Ventil_1,0,0,65
2021-11-15,2021,11,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,0,0,0
2021-11-15,2021,11,TBLBMWX32020,BMW_X3_2020,Verdichter_1,0,0,70
2021-11-15,2021,11,TBLBMWX32020,BMW_X3_2020,Dichtung_1,0,0,45
2021-11-15,2021,11,TBLBMWX32020,BMW_X3_2020,Welle_1,0,0,75
2021-11-15,2021,11,TBLBMWX32020,BMW_X3_2020,Ventil_1,0,0,65
2021-11-22,2021,11,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,0,0,0
2021-11-22,2021,11,TBLBMWX32020,BMW_X3_2020,Verdichter_1,0,0,70
2021-11-22,2021,11,TBLBMWX32020,BMW_X3_2020,Dichtung_1,0,0,45
2021-11-22,2021,11,TBLBMWX32020,BMW_X3_2020,Welle_1,0,0,75
2021-11-22,2021,11,TBLBMWX32020,BMW_X3_2020,Ventil_1,0,0,65
2021-12-01,2021,12,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-12-01,2021,12,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-12-01,2021,12,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-12-01,2021,12,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-12-01,2021,12,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-12-08,2021,12,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-12-08,2021,12,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-12-08,2021,12,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-12-08,2021,12,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-12-08,2021,12,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-12-15,2021,12,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-12-15,2021,12,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-12-15,2021,12,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-12-15,2021,12,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-12-15,2021,12,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-12-22,2021,12,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,2,1,85
2021-12-22,2021,12,TBLBMWX32018,BMW_X3_2018,Verdichter_1,2,1,70
2021-12-22,2021,12,TBLBMWX32018,BMW_X3_2018,Dichtung_1,2,0,45
2021-12-22,2021,12,TBLBMWX32018,BMW_X3_2018,Welle_1,2,1,75
2021-12-22,2021,12,TBLBMWX32018,BMW_X3_2018,Ventil_1,2,1,65
2021-12-01,2021,12,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,0,0,0
2021-12-01,2021,12,TBLBMWX32020,BMW_X3_2020,Verdichter_1,0,0,70
2021-12-01,2021,12,TBLBMWX32020,BMW_X3_2020,Dichtung_1,0,0,45
2021-12-01,2021,12,TBLBMWX32020,BMW_X3_2020,Welle_1,0,0,75
2021-12-01,2021,12,TBLBMWX32020,BMW_X3_2020,Ventil_1,0,0,65
2021-12-08,2021,12,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,0,0,0
2021-12-08,2021,12,TBLBMWX32020,BMW_X3_2020,Verdichter_1,0,0,70
2021-12-08,2021,12,TBLBMWX32020,BMW_X3_2020,Dichtung_1,0,0,45
2021-12-08,2021,12,TBLBMWX32020,BMW_X3_2020,Welle_1,0,0,75
2021-12-08,2021,12,TBLBMWX32020,BMW_X3_2020,Ventil_1,0,0,65
2021-12-15,2021,12,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,0,0,0
2021-12-15,2021,12,TBLBMWX32020,BMW_X3_2020,Verdichter_1,0,0,70
2021-12-15,2021,12,TBLBMWX32020,BMW_X3_2020,Dichtung_1,0,0,45
2021-12-15,2021,12,TBLBMWX32020,BMW_X3_2020,Welle_1,0,0,75
2021-12-15,2021,12,TBLBMWX32020,BMW_X3_2020,Ventil_1,0,0,65
2021-12-22,2021,12,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,0,0,0
2021-12-22,2021,12,TBLBMWX32020,BMW_X3_2020,Verdichter_1,0,0,70
2021-12-22,2021,12,TBLBMWX32020,BMW_X3_2020,Dichtung_1,0,0,45
2021-12-22,2021,12,TBLBMWX32020,BMW_X3_2020,Welle_1,0,0,75
2021-12-22,2021,12,TBLBMWX32020,BMW_X3_2020,Ventil_1,0,0,65
2022-01-01,2022,1,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,0,0,85
2022-01-01,2022,1,TBLBMWX32018,BMW_X3_2018,Verdichter_1,0,0,70
2022-01-01,2022,1,TBLBMWX32018,BMW_X3_2018,Dichtung_1,0,0,45
2022-01-01,2022,1,TBLBMWX32018,BMW_X3_2018,Welle_1,0,0,75
2022-01-01,2022,1,TBLBMWX32018,BMW_X3_2018,Ventil_1,0,0,65
2022-01-08,2022,1,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,0,0,85
2022-01-08,2022,1,TBLBMWX32018,BMW_X3_2018,Verdichter_1,0,0,70
2022-01-08,2022,1,TBLBMWX32018,BMW_X3_2018,Dichtung_1,0,0,45
2022-01-08,2022,1,TBLBMWX32018,BMW_X3_2018,Welle_1,0,0,75
2022-01-08,2022,1,TBLBMWX32018,BMW_X3_2018,Ventil_1,0,0,65
2022-01-15,2022,1,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,0,0,85
2022-01-15,2022,1,TBLBMWX32018,BMW_X3_2018,Verdichter_1,0,0,70
2022-01-15,2022,1,TBLBMWX32018,BMW_X3_2018,Dichtung_1,0,0,45
2022-01-15,2022,1,TBLBMWX32018,BMW_X3_2018,Welle_1,0,0,75
2022-01-15,2022,1,TBLBMWX32018,BMW_X3_2018,Ventil_1,0,0,65
2022-01-22,2022,1,TBLBMWX32018,BMW_X3_2018,Gehäuse_1,0,0,85
2022-01-22,2022,1,TBLBMWX32018,BMW_X3_2018,Verdichter_1,0,0,70
2022-01-22,2022,1,TBLBMWX32018,BMW_X3_2018,Dichtung_1,0,0,45
2022-01-22,2022,1,TBLBMWX32018,BMW_X3_2018,Welle_1,0,0,75
2022-01-22,2022,1,TBLBMWX32018,BMW_X3_2018,Ventil_1,0,0,65
2022-01-01,2022,1,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,0,0,0
2022-01-01,2022,1,TBLBMWX32020,BMW_X3_2020,Verdichter_1,0,0,70
2022-01-01,2022,1,TBLBMWX32020,BMW_X3_2020,Dichtung_1,0,0,45
2022-01-01,2022,1,TBLBMWX32020,BMW_X3_2020,Welle_1,0,0,75
2022-01-01,2022,1,TBLBMWX32020,BMW_X3_2020,Ventil_1,0,0,65
2022-01-08,2022,1,TBLBMWX32020,BMW_X3_2020,Gehäuse_2,0,0,0
2022-01-08,2022,1,TBLBMWX32020,BMW_X3_2020,Verdichter_1,0,0,70
2022-01-08,2022,1,TBLBMWX32020,BMW_X3_2020,Dichtung_1,0,0,45
